node_id,current_load,priority_tier,source_type,status,lat,lng,timestamp
factory_001,275.28,2,Grid,active,12.8406,77.6602,1773249189.497265
factory_002,221.95,2,Grid,active,22.6708,88.0977,1773249189.497265
factory_003,304.88,2,Grid,active,28.4595,77.0266,1773249189.497265
residential_001,141.79,3,Grid,active,12.9698,77.75,1773249189.497265
residential_002,94.23,3,Grid,active,12.9698,77.75,1773249189.497265
residential_003,202.1,3,Grid,active,12.9698,77.75,1773249189.497265
hospital_001,225.53,1,Grid,active,28.6139,77.209,1773249249.497265
hospital_002,251.32,1,Grid,active,13.0827,80.2707,1773249249.497265
hospital_003,263.42,1,Grid,degraded,19.076,72.8777,1773249249.497265
factory_001,319.49,2,Grid,active,12.8406,77.6602,1773249249.497265
factory_002,294.3,2,Grid,active,22.6708,88.0977,1773249249.497265
factory_003,191.59,2,Battery,active,28.4595,77.0266,1773249249.497265
residential_001,121.21,3,Grid,active,12.9698,77.75,1773249249.497265
residential_002,98.14,3,Grid,active,12.9698,77.75,1773249249.497265
residential_003,219.77,3,Grid,active,12.9698,77.75,1773249249.497265
hospital_001,245.31,1,Grid,active,28.6139,77.209,1773249309.497265
hospital_002,166.58,1,Grid,active,13.0827,80.2707,1773249309.497265
hospital_003,391.8,1,Grid,degraded,19.076,72.8777,1773249309.497265
factory_001,325.42,2,Battery,active,12.8406,77.6602,1773249309.497265
factory_002,324.71,2,Grid,active,22.6708,88.0977,1773249309.497265
factory_003,260.96,2,Battery,degraded,28.4595,77.0266,1773249309.497265
residential_001,157.27,3,Grid,active,12.9698,77.75,1773249309.497265
residential_002,165.19,3,Grid,active,12.9698,77.75,1773249309.497265
residential_003,175.55,3,Grid,active,12.9698,77.75,1773249309.497265
hospital_001,269.79,1,Grid,degraded,28.6139,77.209,1773249369.497265
hospital_002,205.46,1,Grid,active,13.0827,80.2707,1773249369.497265
hospital_003,277.49,1,Battery,active,19.076,72.8777,1773249369.497265
factory_001,280.45,2,Battery,active,12.8406,77.6602,1773249369.497265
factory_002,231.23,2,Grid,active,22.6708,88.0977,1773249369.497265
factory_003,314.19,2,Grid,active,28.4595,77.0266,1773249369.497265
residential_001,158.24,3,Grid,active,12.9698,77.75,1773249369.497265
residential_002,184.04,3,Grid,active,12.9698,77.75,1773249369.497265
residential_003,221.23,3,Grid,active,12.9698,77.75,1773249369.497265
hospital_001,229.26,1,Grid,active,28.6139,77.209,1773249429.497265
hospital_002,321.58,1,Grid,active,13.0827,80.2707,1773249429.497265
hospital_003,406.12,1,Grid,active,19.076,72.8777,1773249429.497265
factory_001,267.73,2,Grid,active,12.8406,77.6602,1773249429.497265
factory_002,288.1,2,Battery,active,22.6708,88.0977,1773249429.497265
factory_003,215.25,2,Grid,active,28.4595,77.0266,1773249429.497265
residential_001,179.49,3,Grid,active,12.9698,77.75,1773249429.497265
residential_002,63.3,3,Grid,active,12.9698,77.75,1773249429.497265
residential_003,172.1,3,Grid,active,12.9698,77.75,1773249429.497265
hospital_001,130.07,1,Battery,active,28.6139,77.209,1773249489.497265
hospital_002,266.72,1,Grid,active,13.0827,80.2707,1773249489.497265
hospital_003,305.5,1,Battery,active,19.076,72.8777,1773249489.497265
factory_001,317.01,2,Grid,active,12.8406,77.6602,1773249489.497265
factory_002,255.66,2,Grid,active,22.6708,88.0977,1773249489.497265
factory_003,366.89,2,Battery,active,28.4595,77.0266,1773249489.497265
residential_001,238.11,3,Grid,active,12.9698,77.75,1773249489.497265
residential_002,160.05,3,Grid,active,12.9698,77.75,1773249489.497265
residential_003,188.68,3,Grid,active,12.9698,77.75,1773249489.497265
hospital_001,193.88,1,Battery,active,28.6139,77.209,1773249549.497265
hospital_002,207.77,1,Grid,active,13.0827,80.2707,1773249549.497265
hospital_003,325.88,1,Grid,active,19.076,72.8777,1773249549.497265
factory_001,293.18,2,Battery,active,12.8406,77.6602,1773249549.497265
factory_002,213.77,2,Grid,active,22.6708,88.0977,1773249549.497265
factory_003,219.46,2,Battery,active,28.4595,77.0266,1773249549.497265
residential_001,197.24,3,Grid,active,12.9698,77.75,1773249549.497265
residential_002,156.39,3,Grid,active,12.9698,77.75,1773249549.497265
residential_003,108.49,3,Grid,active,12.9698,77.75,1773249549.497265
hospital_001,191.06,1,Grid,active,28.6139,77.209,1773249609.497265
hospital_002,237.51,1,Grid,active,13.0827,80.2707,1773249609.497265
hospital_003,286.9,1,Grid,active,19.076,72.8777,1773249609.497265
factory_001,192.73,2,Battery,active,12.8406,77.6602,1773249609.497265
factory_002,158.59,2,Grid,active,22.6708,88.0977,1773249609.497265
factory_003,267.59,2,Grid,active,28.4595,77.0266,1773249609.497265
residential_001,130.36,3,Grid,active,12.9698,77.75,1773249609.497265
residential_002,94.57,3,Grid,active,12.9698,77.75,1773249609.497265
residential_003,149.73,3,Grid,active,12.9698,77.75,1773249609.497265
hospital_001,173.07,1,Grid,active,28.6139,77.209,1773249669.497265
hospital_002,203.97,1,Grid,active,13.0827,80.2707,1773249669.497265
hospital_003,419.36,1,Grid,active,19.076,72.8777,1773249669.497265
factory_001,211.68,2,Grid,active,12.8406,77.6602,1773249669.497265
factory_002,215.61,2,Grid,active,22.6708,88.0977,1773249669.497265
factory_003,360.35,2,Grid,active,28.4595,77.0266,1773249669.497265
residential_001,119.52,3,Grid,degraded,12.9698,77.75,1773249669.497265
residential_002,67.72,3,Grid,active,12.9698,77.75,1773249669.497265
residential_003,122.12,3,Grid,active,12.9698,77.75,1773249669.497265
hospital_001,179.08,1,Grid,active,28.6139,77.209,1773249729.497265
hospital_002,258.04,1,Grid,active,13.0827,80.2707,1773249729.497265
hospital_003,308.83,1,Grid,active,19.076,72.8777,1773249729.497265
factory_001,320.06,2,Grid,active,12.8406,77.6602,1773249729.497265
factory_002,315.86,2,Grid,active,22.6708,88.0977,1773249729.497265
factory_003,160.77,2,Battery,degraded,28.4595,77.0266,1773249729.497265
residential_001,97.9,3,Grid,active,12.9698,77.75,1773249729.497265
residential_002,114.38,3,Grid,active,12.9698,77.75,1773249729.497265
residential_003,83.03,3,Grid,active,12.9698,77.75,1773249729.497265
hospital_001,212.66,1,Battery,active,28.6139,77.209,1773249789.497265
hospital_002,253.26,1,Battery,active,13.0827,80.2707,1773249789.497265
hospital_003,296.24,1,Battery,active,19.076,72.8777,1773249789.497265
factory_001,312.59,2,Grid,active,12.8406,77.6602,1773249789.497265
factory_002,194.87,2,Battery,active,22.6708,88.0977,1773249789.497265
factory_003,206.81,2,Grid,active,28.4595,77.0266,1773249789.497265
residential_001,128.35,3,Grid,active,12.9698,77.75,1773249789.497265
residential_002,72.5,3,Grid,active,12.9698,77.75,1773249789.497265
residential_003,207.11,3,Grid,active,12.9698,77.75,1773249789.497265
hospital_001,220.4,1,Grid,active,28.6139,77.209,1773249849.497265
hospital_002,299.5,1,Battery,active,13.0827,80.2707,1773249849.497265
hospital_003,273.01,1,Battery,active,19.076,72.8777,1773249849.497265
factory_001,175.44,2,Grid,active,12.8406,77.6602,1773249849.497265
factory_002,225.38,2,Grid,active,22.6708,88.0977,1773249849.497265
factory_003,356.73,2,Grid,active,28.4595,77.0266,1773249849.497265
residential_001,222.41,3,Grid,active,12.9698,77.75,1773249849.497265
residential_002,69.08,3,Grid,active,12.9698,77.75,1773249849.497265
residential_003,149.51,3,Grid,active,12.9698,77.75,1773249849.497265
hospital_001,247.16,1,Grid,active,28.6139,77.209,1773249909.497265
hospital_002,222.64,1,Grid,active,13.0827,80.2707,1773249909.497265
hospital_003,295.34,1,Battery,active,19.076,72.8777,1773249909.497265
factory_001,224.56,2,Battery,active,12.8406,77.6602,1773249909.497265
factory_002,214.87,2,Grid,active,22.6708,88.0977,1773249909.497265
factory_003,349.23,2,Battery,active,28.4595,77.0266,1773249909.497265
residential_001,167.88,3,Grid,active,12.9698,77.75,1773249909.497265
residential_002,117.36,3,Grid,active,12.9698,77.75,1773249909.497265
residential_003,121.66,3,Grid,active,12.9698,77.75,1773249909.497265
hospital_001,301.62,1,Grid,active,28.6139,77.209,1773249969.497265
hospital_002,204.38,1,Battery,active,13.0827,80.2707,1773249969.497265
hospital_003,248.35,1,Grid,active,19.076,72.8777,1773249969.497265
factory_001,333.77,2,Grid,active,12.8406,77.6602,1773249969.497265
factory_002,173.7,2,Grid,degraded,22.6708,88.0977,1773249969.497265
factory_003,282.04,2,Grid,active,28.4595,77.0266,1773249969.497265
residential_001,204.21,3,Grid,active,12.9698,77.75,1773249969.497265
residential_002,135.48,3,Grid,active,12.9698,77.75,1773249969.497265
residential_003,106.36,3,Grid,active,12.9698,77.75,1773249969.497265
hospital_001,296.04,1,Battery,active,28.6139,77.209,1773250029.497265
hospital_002,322.0,1,Grid,active,13.0827,80.2707,1773250029.497265
hospital_003,230.96,1,Grid,active,19.076,72.8777,1773250029.497265
factory_001,303.81,2,Battery,active,12.8406,77.6602,1773250029.497265
factory_002,326.91,2,Battery,active,22.6708,88.0977,1773250029.497265
factory_003,225.04,2,Grid,active,28.4595,77.0266,1773250029.497265
residential_001,174.96,3,Grid,active,12.9698,77.75,1773250029.497265
residential_002,176.34,3,Grid,active,12.9698,77.75,1773250029.497265
residential_003,174.97,3,Grid,active,12.9698,77.75,1773250029.497265
hospital_001,189.95,1,Grid,active,28.6139,77.209,1773250089.497265
hospital_002,250.36,1,Grid,active,13.0827,80.2707,1773250089.497265
hospital_003,395.53,1,Battery,active,19.076,72.8777,1773250089.497265
factory_001,294.6,2,Grid,active,12.8406,77.6602,1773250089.497265
factory_002,209.97,2,Grid,active,22.6708,88.0977,1773250089.497265
factory_003,218.48,2,Grid,active,28.4595,77.0266,1773250089.497265
residential_001,103.5,3,Grid,active,12.9698,77.75,1773250089.497265
residential_002,97.22,3,Grid,active,12.9698,77.75,1773250089.497265
residential_003,82.15,3,Grid,active,12.9698,77.75,1773250089.497265
hospital_001,139.65,1,Battery,active,28.6139,77.209,1773250149.497265
hospital_002,256.92,1,Grid,active,13.0827,80.2707,1773250149.497265
hospital_003,293.93,1,Grid,active,19.076,72.8777,1773250149.497265
factory_001,304.67,2,Grid,active,12.8406,77.6602,1773250149.497265
factory_002,288.1,2,Grid,active,22.6708,88.0977,1773250149.497265
factory_003,173.8,2,Battery,active,28.4595,77.0266,1773250149.497265
residential_001,200.36,3,Grid,active,12.9698,77.75,1773250149.497265
residential_002,77.79,3,Grid,active,12.9698,77.75,1773250149.497265
residential_003,215.66,3,Grid,active,12.9698,77.75,1773250149.497265
hospital_001,133.72,1,Grid,active,28.6139,77.209,1773250209.497265
hospital_002,158.22,1,Grid,active,13.0827,80.2707,1773250209.497265
hospital_003,261.86,1,Grid,active,19.076,72.8777,1773250209.497265
factory_001,301.71,2,Grid,active,12.8406,77.6602,1773250209.497265
factory_002,162.54,2,Grid,active,22.6708,88.0977,1773250209.497265
factory_003,246.92,2,Grid,active,28.4595,77.0266,1773250209.497265
residential_001,162.46,3,Grid,active,12.9698,77.75,1773250209.497265
residential_002,93.46,3,Grid,active,12.9698,77.75,1773250209.497265
residential_003,168.06,3,Grid,active,12.9698,77.75,1773250209.497265
hospital_001,199.42,1,Grid,active,28.6139,77.209,1773250269.497265
hospital_002,146.14,1,Grid,active,13.0827,80.2707,1773250269.497265
hospital_003,208.92,1,Grid,active,19.076,72.8777,1773250269.497265
factory_001,259.26,2,Grid,active,12.8406,77.6602,1773250269.497265
factory_002,309.82,2,Grid,active,22.6708,88.0977,1773250269.497265
factory_003,206.49,2,Grid,active,28.4595,77.0266,1773250269.497265
residential_001,226.49,3,Grid,active,12.9698,77.75,1773250269.497265
residential_002,90.13,3,Grid,active,12.9698,77.75,1773250269.497265
residential_003,199.1,3,Grid,active,12.9698,77.75,1773250269.497265
hospital_001,120.08,1,Grid,active,28.6139,77.209,1773250329.497265
hospital_002,191.32,1,Grid,active,13.0827,80.2707,1773250329.497265
hospital_003,165.79,1,Grid,active,19.076,72.8777,1773250329.497265
factory_001,187.06,2,Grid,active,12.8406,77.6602,1773250329.497265
factory_002,285.34,2,Grid,active,22.6708,88.0977,1773250329.497265
factory_003,352.24,2,Grid,active,28.4595,77.0266,1773250329.497265
residential_001,185.32,3,Grid,active,12.9698,77.75,1773250329.497265
residential_002,141.3,3,Grid,active,12.9698,77.75,1773250329.497265
residential_003,196.06,3,Grid,active,12.9698,77.75,1773250329.497265
hospital_001,188.58,1,Grid,active,28.6139,77.209,1773250389.497265
hospital_002,214.83,1,Grid,active,13.0827,80.2707,1773250389.497265
hospital_003,213.18,1,Grid,active,19.076,72.8777,1773250389.497265
factory_001,279.94,2,Grid,active,12.8406,77.6602,1773250389.497265
factory_002,164.28,2,Grid,active,22.6708,88.0977,1773250389.497265
factory_003,353.54,2,Grid,active,28.4595,77.0266,1773250389.497265
residential_001,179.55,3,Grid,active,12.9698,77.75,1773250389.497265
residential_002,143.89,3,Grid,active,12.9698,77.75,1773250389.497265
residential_003,217.02,3,Grid,active,12.9698,77.75,1773250389.497265
hospital_001,153.02,1,Grid,active,28.6139,77.209,1773250449.497265
hospital_002,135.22,1,Grid,active,13.0827,80.2707,1773250449.497265
hospital_003,246.25,1,Grid,active,19.076,72.8777,1773250449.497265
factory_001,253.33,2,Grid,active,12.8406,77.6602,1773250449.497265
factory_002,262.24,2,Grid,active,22.6708,88.0977,1773250449.497265
factory_003,290.0,2,Grid,active,28.4595,77.0266,1773250449.497265
residential_001,266.18,3,Grid,active,12.9698,77.75,1773250449.497265
residential_002,144.33,3,Grid,degraded,12.9698,77.75,1773250449.497265
residential_003,134.66,3,Grid,active,12.9698,77.75,1773250449.497265
hospital_001,186.94,1,Grid,active,28.6139,77.209,1773250509.497265
hospital_002,158.66,1,Grid,active,13.0827,80.2707,1773250509.497265
hospital_003,174.3,1,Grid,active,19.076,72.8777,1773250509.497265
factory_001,270.17,2,Grid,active,12.8406,77.6602,1773250509.497265
factory_002,247.74,2,Grid,active,22.6708,88.0977,1773250509.497265
factory_003,289.6,2,Grid,active,28.4595,77.0266,1773250509.497265
residential_001,81.25,3,Grid,active,12.9698,77.75,1773250509.497265
residential_002,57.74,3,Grid,active,12.9698,77.75,1773250509.497265
residential_003,172.54,3,Grid,active,12.9698,77.75,1773250509.497265
hospital_001,104.2,1,Grid,active,28.6139,77.209,1773250569.497265
hospital_002,141.76,1,Grid,active,13.0827,80.2707,1773250569.497265
hospital_003,248.74,1,Grid,active,19.076,72.8777,1773250569.497265
factory_001,305.84,2,Grid,active,12.8406,77.6602,1773250569.497265
factory_002,272.51,2,Grid,active,22.6708,88.0977,1773250569.497265
factory_003,218.32,2,Grid,active,28.4595,77.0266,1773250569.497265
residential_001,174.43,3,Grid,active,12.9698,77.75,1773250569.497265
residential_002,69.86,3,Grid,active,12.9698,77.75,1773250569.497265
residential_003,175.35,3,Grid,active,12.9698,77.75,1773250569.497265
hospital_001,127.7,1,Grid,active,28.6139,77.209,1773250629.497265
hospital_002,152.13,1,Grid,active,13.0827,80.2707,1773250629.497265
hospital_003,234.53,1,Grid,active,19.076,72.8777,1773250629.497265
factory_001,266.13,2,Grid,active,12.8406,77.6602,1773250629.497265
factory_002,270.22,2,Grid,active,22.6708,88.0977,1773250629.497265
factory_003,244.74,2,Grid,active,28.4595,77.0266,1773250629.497265
residential_001,92.98,3,Grid,active,12.9698,77.75,1773250629.497265
residential_002,81.52,3,Grid,active,12.9698,77.75,1773250629.497265
residential_003,156.03,3,Grid,active,12.9698,77.75,1773250629.497265
hospital_001,187.85,1,Grid,active,28.6139,77.209,1773250689.497265
hospital_002,120.55,1,Grid,active,13.0827,80.2707,1773250689.497265
hospital_003,295.12,1,Grid,active,19.076,72.8777,1773250689.497265
factory_001,291.8,2,Grid,active,12.8406,77.6602,1773250689.497265
factory_002,224.47,2,Grid,active,22.6708,88.0977,1773250689.497265
factory_003,212.5,2,Grid,active,28.4595,77.0266,1773250689.497265
residential_001,248.72,3,Grid,active,12.9698,77.75,1773250689.497265
residential_002,143.34,3,Grid,active,12.9698,77.75,1773250689.497265
residential_003,130.61,3,Grid,active,12.9698,77.75,1773250689.497265
hospital_001,117.31,1,Grid,active,28.6139,77.209,1773250749.497265
hospital_002,164.83,1,Grid,active,13.0827,80.2707,1773250749.497265
hospital_003,242.53,1,Grid,active,19.076,72.8777,1773250749.497265
factory_001,166.88,2,Grid,degraded,12.8406,77.6602,1773250749.497265
factory_002,216.8,2,Grid,active,22.6708,88.0977,1773250749.497265
factory_003,251.02,2,Grid,active,28.4595,77.0266,1773250749.497265
residential_001,235.76,3,Grid,active,12.9698,77.75,1773250749.497265
residential_002,110.24,3,Grid,active,12.9698,77.75,1773250749.497265
residential_003,172.64,3,Grid,active,12.9698,77.75,1773250749.497265
hospital_001,107.43,1,Grid,active,28.6139,77.209,1773250809.497265
hospital_002,124.03,1,Grid,active,13.0827,80.2707,1773250809.497265
hospital_003,255.47,1,Grid,active,19.076,72.8777,1773250809.497265
factory_001,164.39,2,Grid,active,12.8406,77.6602,1773250809.497265
factory_002,142.11,2,Grid,degraded,22.6708,88.0977,1773250809.497265
factory_003,379.64,2,Grid,active,28.4595,77.0266,1773250809.497265
residential_001,206.49,3,Grid,active,12.9698,77.75,1773250809.497265
residential_002,82.14,3,Grid,active,12.9698,77.75,1773250809.497265
residential_003,160.17,3,Grid,active,12.9698,77.75,1773250809.497265
hospital_001,110.67,1,Grid,active,28.6139,77.209,1773250869.497265
hospital_002,122.09,1,Grid,active,13.0827,80.2707,1773250869.497265
hospital_003,281.21,1,Grid,active,19.076,72.8777,1773250869.497265
factory_001,167.7,2,Grid,active,12.8406,77.6602,1773250869.497265
factory_002,200.65,2,Grid,active,22.6708,88.0977,1773250869.497265
factory_003,243.03,2,Grid,active,28.4595,77.0266,1773250869.497265
residential_001,261.96,3,Grid,active,12.9698,77.75,1773250869.497265
residential_002,81.4,3,Grid,active,12.9698,77.75,1773250869.497265
residential_003,148.25,3,Grid,active,12.9698,77.75,1773250869.497265
hospital_001,118.81,1,Grid,active,28.6139,77.209,1773250929.497265
hospital_002,186.44,1,Grid,active,13.0827,80.2707,1773250929.497265
hospital_003,260.25,1,Grid,active,19.076,72.8777,1773250929.497265
factory_001,392.1,2,Grid,active,12.8406,77.6602,1773250929.497265
factory_002,150.14,2,Grid,active,22.6708,88.0977,1773250929.497265
factory_003,290.53,2,Grid,active,28.4595,77.0266,1773250929.497265
residential_001,189.25,3,Grid,active,12.9698,77.75,1773250929.497265
residential_002,125.26,3,Grid,active,12.9698,77.75,1773250929.497265
residential_003,105.13,3,Grid,active,12.9698,77.75,1773250929.497265
hospital_001,148.46,1,Grid,active,28.6139,77.209,1773250989.497265
hospital_002,156.89,1,Grid,active,13.0827,80.2707,1773250989.497265
hospital_003,182.46,1,Grid,active,19.076,72.8777,1773250989.497265
factory_001,164.38,2,Grid,active,12.8406,77.6602,1773250989.497265
factory_002,165.85,2,Grid,active,22.6708,88.0977,1773250989.497265
factory_003,296.02,2,Grid,active,28.4595,77.0266,1773250989.497265
residential_001,206.51,3,Grid,active,12.9698,77.75,1773250989.497265
residential_002,87.87,3,Grid,active,12.9698,77.75,1773250989.497265
residential_003,205.72,3,Grid,active,12.9698,77.75,1773250989.497265
hospital_001,116.96,1,Grid,active,28.6139,77.209,1773251049.497265
hospital_002,198.78,1,Grid,active,13.0827,80.2707,1773251049.497265
hospital_003,223.32,1,Grid,active,19.076,72.8777,1773251049.497265
factory_001,296.12,2,Grid,active,12.8406,77.6602,1773251049.497265
factory_002,276.31,2,Grid,active,22.6708,88.0977,1773251049.497265
factory_003,252.61,2,Grid,active,28.4595,77.0266,1773251049.497265
residential_001,173.93,3,Grid,active,12.9698,77.75,1773251049.497265
residential_002,83.08,3,Grid,active,12.9698,77.75,1773251049.497265
residential_003,181.89,3,Grid,active,12.9698,77.75,1773251049.497265
hospital_001,171.03,1,Grid,active,28.6139,77.209,1773251109.497265
hospital_002,174.19,1,Grid,active,13.0827,80.2707,1773251109.497265
hospital_003,199.16,1,Grid,active,19.076,72.8777,1773251109.497265
factory_001,335.5,2,Grid,active,12.8406,77.6602,1773251109.497265
factory_002,175.85,2,Grid,active,22.6708,88.0977,1773251109.497265
factory_003,334.12,2,Grid,active,28.4595,77.0266,1773251109.497265
residential_001,104.21,3,Grid,active,12.9698,77.75,1773251109.497265
residential_002,152.21,3,Grid,active,12.9698,77.75,1773251109.497265
residential_003,82.39,3,Grid,active,12.9698,77.75,1773251109.497265
hospital_001,150.58,1,Grid,active,28.6139,77.209,1773251169.497265
hospital_002,168.44,1,Grid,active,13.0827,80.2707,1773251169.497265
hospital_003,146.39,1,Grid,active,19.076,72.8777,1773251169.497265
factory_001,294.63,2,Grid,active,12.8406,77.6602,1773251169.497265
factory_002,256.6,2,Grid,active,22.6708,88.0977,1773251169.497265
factory_003,233.48,2,Grid,active,28.4595,77.0266,1773251169.497265
residential_001,151.35,3,Grid,active,12.9698,77.75,1773251169.497265
residential_002,186.5,3,Grid,active,12.9698,77.75,1773251169.497265
residential_003,217.83,3,Grid,active,12.9698,77.75,1773251169.497265
hospital_001,115.06,1,Grid,active,28.6139,77.209,1773251229.497265
hospital_002,160.39,1,Grid,active,13.0827,80.2707,1773251229.497265
hospital_003,203.27,1,Grid,active,19.076,72.8777,1773251229.497265
factory_001,328.61,2,Grid,active,12.8406,77.6602,1773251229.497265
factory_002,361.47,2,Grid,active,22.6708,88.0977,1773251229.497265
factory_003,172.16,2,Grid,active,28.4595,77.0266,1773251229.497265
residential_001,144.11,3,Grid,active,12.9698,77.75,1773251229.497265
residential_002,106.88,3,Grid,active,12.9698,77.75,1773251229.497265
residential_003,92.97,3,Grid,active,12.9698,77.75,1773251229.497265
hospital_001,119.46,1,Grid,active,28.6139,77.209,1773251289.497265
hospital_002,154.52,1,Grid,active,13.0827,80.2707,1773251289.497265
hospital_003,244.88,1,Grid,active,19.076,72.8777,1773251289.497265
factory_001,216.23,2,Grid,active,12.8406,77.6602,1773251289.497265
factory_002,245.71,2,Grid,active,22.6708,88.0977,1773251289.497265
factory_003,248.74,2,Grid,active,28.4595,77.0266,1773251289.497265
residential_001,206.14,3,Grid,active,12.9698,77.75,1773251289.497265
residential_002,113.0,3,Grid,active,12.9698,77.75,1773251289.497265
residential_003,62.75,3,Grid,active,12.9698,77.75,1773251289.497265
hospital_001,179.54,1,Grid,active,28.6139,77.209,1773251349.497265
hospital_002,137.2,1,Grid,active,13.0827,80.2707,1773251349.497265
hospital_003,242.86,1,Grid,active,19.076,72.8777,1773251349.497265
factory_001,239.14,2,Grid,active,12.8406,77.6602,1773251349.497265
factory_002,198.66,2,Grid,active,22.6708,88.0977,1773251349.497265
factory_003,411.17,2,Grid,active,28.4595,77.0266,1773251349.497265
residential_001,151.88,3,Grid,degraded,12.9698,77.75,1773251349.497265
residential_002,96.78,3,Grid,active,12.9698,77.75,1773251349.497265
residential_003,122.91,3,Grid,active,12.9698,77.75,1773251349.497265
hospital_001,129.4,1,Grid,active,28.6139,77.209,1773251409.497265
hospital_002,150.16,1,Grid,active,13.0827,80.2707,1773251409.497265
hospital_003,237.4,1,Grid,active,19.076,72.8777,1773251409.497265
factory_001,236.61,2,Grid,active,12.8406,77.6602,1773251409.497265
factory_002,138.13,2,Grid,degraded,22.6708,88.0977,1773251409.497265
factory_003,190.17,2,Grid,active,28.4595,77.0266,1773251409.497265
residential_001,93.34,3,Grid,active,12.9698,77.75,1773251409.497265
residential_002,178.88,3,Grid,active,12.9698,77.75,1773251409.497265
residential_003,168.17,3,Grid,active,12.9698,77.75,1773251409.497265
hospital_001,105.63,1,Grid,active,28.6139,77.209,1773251469.497265
hospital_002,173.18,1,Grid,active,13.0827,80.2707,1773251469.497265
hospital_003,238.25,1,Grid,active,19.076,72.8777,1773251469.497265
factory_001,169.15,2,Grid,active,12.8406,77.6602,1773251469.497265
factory_002,247.93,2,Grid,active,22.6708,88.0977,1773251469.497265
factory_003,176.29,2,Grid,active,28.4595,77.0266,1773251469.497265
residential_001,100.82,3,Grid,active,12.9698,77.75,1773251469.497265
residential_002,129.57,3,Grid,active,12.9698,77.75,1773251469.497265
residential_003,208.7,3,Grid,active,12.9698,77.75,1773251469.497265
hospital_001,140.2,1,Grid,active,28.6139,77.209,1773251529.497265
hospital_002,132.6,1,Grid,degraded,13.0827,80.2707,1773251529.497265
hospital_003,181.75,1,Grid,active,19.076,72.8777,1773251529.497265
factory_001,190.21,2,Grid,active,12.8406,77.6602,1773251529.497265
factory_002,257.92,2,Grid,active,22.6708,88.0977,1773251529.497265
factory_003,345.93,2,Grid,active,28.4595,77.0266,1773251529.497265
residential_001,149.84,3,Grid,active,12.9698,77.75,1773251529.497265
residential_002,142.74,3,Grid,active,12.9698,77.75,1773251529.497265
residential_003,180.18,3,Grid,degraded,12.9698,77.75,1773251529.497265
hospital_001,149.78,1,Grid,active,28.6139,77.209,1773251589.497265
hospital_002,144.63,1,Grid,active,13.0827,80.2707,1773251589.497265
hospital_003,269.4,1,Grid,active,19.076,72.8777,1773251589.497265
factory_001,185.15,2,Grid,degraded,12.8406,77.6602,1773251589.497265
factory_002,259.6,2,Grid,active,22.6708,88.0977,1773251589.497265
factory_003,223.33,2,Grid,active,28.4595,77.0266,1773251589.497265
residential_001,221.36,3,Grid,active,12.9698,77.75,1773251589.497265
residential_002,159.81,3,Grid,active,12.9698,77.75,1773251589.497265
residential_003,161.41,3,Grid,active,12.9698,77.75,1773251589.497265
hospital_001,118.53,1,Grid,active,28.6139,77.209,1773251649.497265
hospital_002,177.91,1,Grid,active,13.0827,80.2707,1773251649.497265
hospital_003,150.58,1,Grid,active,19.076,72.8777,1773251649.497265
factory_001,356.35,2,Grid,active,12.8406,77.6602,1773251649.497265
factory_002,215.79,2,Grid,active,22.6708,88.0977,1773251649.497265
factory_003,289.89,2,Grid,active,28.4595,77.0266,1773251649.497265
residential_001,197.82,3,Grid,active,12.9698,77.75,1773251649.497265
residential_002,147.47,3,Grid,degraded,12.9698,77.75,1773251649.497265
residential_003,116.2,3,Grid,active,12.9698,77.75,1773251649.497265
hospital_001,137.23,1,Grid,active,28.6139,77.209,1773251709.497265
hospital_002,199.14,1,Grid,active,13.0827,80.2707,1773251709.497265
hospital_003,178.47,1,Grid,active,19.076,72.8777,1773251709.497265
factory_001,235.4,2,Grid,active,12.8406,77.6602,1773251709.497265
factory_002,169.52,2,Grid,active,22.6708,88.0977,1773251709.497265
factory_003,292.73,2,Grid,active,28.4595,77.0266,1773251709.497265
residential_001,89.32,3,Grid,active,12.9698,77.75,1773251709.497265
residential_002,100.07,3,Grid,active,12.9698,77.75,1773251709.497265
residential_003,98.35,3,Grid,active,12.9698,77.75,1773251709.497265
hospital_001,100.97,1,Grid,degraded,28.6139,77.209,1773251769.497265
hospital_002,139.49,1,Grid,active,13.0827,80.2707,1773251769.497265
hospital_003,204.28,1,Grid,active,19.076,72.8777,1773251769.497265
factory_001,323.5,2,Grid,active,12.8406,77.6602,1773251769.497265
factory_002,236.09,2,Grid,active,22.6708,88.0977,1773251769.497265
factory_003,302.52,2,Grid,active,28.4595,77.0266,1773251769.497265
residential_001,220.17,3,Grid,active,12.9698,77.75,1773251769.497265
residential_002,123.93,3,Grid,active,12.9698,77.75,1773251769.497265
residential_003,90.29,3,Grid,active,12.9698,77.75,1773251769.497265
hospital_001,151.83,1,Grid,active,28.6139,77.209,1773251829.497265
hospital_002,202.9,1,Grid,active,13.0827,80.2707,1773251829.497265
hospital_003,159.69,1,Grid,active,19.076,72.8777,1773251829.497265
factory_001,267.44,2,Grid,active,12.8406,77.6602,1773251829.497265
factory_002,300.99,2,Grid,active,22.6708,88.0977,1773251829.497265
factory_003,403.82,2,Grid,active,28.4595,77.0266,1773251829.497265
residential_001,151.1,3,Grid,active,12.9698,77.75,1773251829.497265
